address,title,area,sex_landlord,rent_cost_day,name_landlord,layout,city,sumpeople,beds,link,rate
北京市朝阳区西坝河北里25号和泰园小区,地铁太阳宫落地窗客厅温馨整租,100平米,Female,499,水月伶仃,2室1厅1卫1厨1阳台,北京,宜住4人,共2张,http://bj.xiaozhu.com/fangzi/4402729213.html,4.9分
北京市大兴区瑞海家园二区,直达北京南，四号线地铁口旁，出行十分方便！,9平米,Female,128,大喜妹妹,3室2厅2卫1厨2阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/4690734814.html,5分
北京市昌平区十三陵东水峪村,远离闹市，远离雾霾，放松心情，可静心可轰趴,300平米,Female,1500,winetong,3室5厅4卫1厨2阳台,北京,宜住10人,共7张,http://bj.xiaozhu.com/fangzi/6799872116.html,5分
北京市朝阳区奥运村懿品阁,临中科院、鸟巢、学院圈旁浪漫有情调的家,66平米,Female,420,winetong,1室1厅1卫1厨2阳台,北京,宜住3人,共2张,http://bj.xiaozhu.com/fangzi/2120542460.html,5分
北京市丰台区丰台体育馆丰体南路1号丰体时代花园(丰台体育中心西500米，地铁14号线大井站),在有限的空间里得到无限的提高和升华你值得体验,95平米,Female,129,重生之旅,2室1厅1卫1厨1阳台,北京,宜住1人,共1张,http://bj.xiaozhu.com/fangzi/1603683535.html,5分
北京市朝阳区亚运村街道中科院华严北里小区12号楼,鸟巢水立方奥体奥森盘古后海南锣鼓巷D温馨小屋,13平米,Female,189,Miss_fog,4室0厅1卫1厨1阳台,北京,宜住1人,共1张,http://bj.xiaozhu.com/fangzi/13903500501.html,5分
北京市丰台区玉璞家园,北京西站六里桥9、10双地铁温馨单间,10平米,Female,98,yifan0101,3室1厅1卫1厨1阳台,北京,宜住1人,共1张,http://bj.xiaozhu.com/fangzi/16371058101.html,4.1分
北京市海淀区中关村南大街12号,中关村、农科院、理工大、人大、北大清华【怡家,80平米,Female,780,家家幸福,3室1厅1卫1厨1阳台,北京,宜住7人,共4张,http://bj.xiaozhu.com/fangzi/10480312560.html,5分
北京市海淀区西二旗融泽嘉园1号院1号楼,临近西二旗、百度、联想、软件园,15平米,Female,138,二猫就是我,3室0厅1卫1厨0阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/1885679434.html,5分
北京市丰台区东亚三环,【蓝天】紧邻地铁公益西桥的阳光充沛的大床房,54平米,Male,328,海绵派大星,1室0厅1卫1厨0阳台,北京,宜住4人,共2张,http://bj.xiaozhu.com/fangzi/16949287803.html,nan
北京市朝阳区北苑路86号嘉铭桐城a区,精装大两居地铁房 近外经贸 直达鸟巢奥森望京,15平米,Male,188,凤翔天下,2室2厅1卫1厨2阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/2882416063.html,5分
北京市朝阳区呼家楼街道,东大桥地铁口，毗邻三里屯工体朝阳门世贸天阶,65平米,Female,538,himhimhuang,2室1厅1卫1厨1阳台,北京,宜住4人,共3张,http://bj.xiaozhu.com/fangzi/1580034935.html,4.9分
北京市丰台区五里店北里13号楼,紧邻地铁14号线/西站/307医院精装大两居,90平米,Female,300,水墨林溪,2室1厅1卫1厨1阳台,北京,宜住4人,共3张,http://bj.xiaozhu.com/fangzi/4723131114.html,5分
北京市朝阳区晶都国际,HolyNite童话情调室河景公寓三分钟地铁,60平米,Female,468,HolyNite情调室,1室0厅1卫1厨0阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/6662688216.html,4.8分
北京市朝阳区朝阳北路柏林爱乐小区二期33号楼,国贸CBD传媒大学地铁六号线黄渠站整租大床房,68平米,Female,300,Emma的小家,1室1厅1卫1厨1阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/4166252530.html,4.9分
北京市海淀区强佑清河新城12号楼,毗邻鸟巢水立方清华大学北医三院小米五彩城特价,58平米,Female,299,要塞,1室1厅1卫1厨1阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/9819771560.html,5分
北京市昌平区立水桥地铁站北京北小区,立水桥 13/5号双地铁南北通透两室明厅日租,85平米,Male,358,运动小狼,2室1厅1卫1厨2阳台,北京,宜住3人,共2张,http://bj.xiaozhu.com/fangzi/4206755530.html,5分
北京市大兴区首邑溪谷,【北欧】Room1大两居复式楼临近高铁站机场,98平米,Female,458,半夏777,2室1厅2卫1厨2阳台,北京,宜住4人,共2张,http://bj.xiaozhu.com/fangzi/4270586113.html,5分
北京市朝阳区九龙花园,新房特价天安门旅游国贸商务双井家庭商务三居,130平米,Male,548,快乐屋,3室1厅1卫1厨1阳台,北京,宜住8人,共5张,http://bj.xiaozhu.com/fangzi/10387143960.html,nan
北京市通州区葛布店南里21号楼,通州九棵树地铁.干净温馨田园两居【长住有礼】,61平米,Female,368,噜啦噜啦,2室1厅1卫1厨1阳台,北京,宜住3人,共2张,http://bj.xiaozhu.com/fangzi/5978027716.html,4.8分
北京市海淀区翠微路甲10号院,公主坟翠微路临近地铁甲10号院精装公寓,42平米,Female,480,lyf3331,1室1厅1卫1厨0阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/2741768262.html,5分
北京市朝阳区方园里小区11号楼,望京798艺术区颐提港商业中心将台地铁站,60平米,Male,458,牙刷小子,2室1厅1卫1厨1阳台,北京,宜住4人,共2张,http://bj.xiaozhu.com/fangzi/6572808416.html,5分
北京市朝阳区亚运村安慧北里逸园11号楼(5/15号线地铁大屯东地铁站向西100米),地铁5/15号线大屯东站温馨小窝,10平米,Male,198,手心的温暖,2室1厅1卫1厨1阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/1525320234.html,4.9分
北京市朝阳区干杨树甲16号院,亚运村鸟巢水立方地铁附近阳光充沛时尚大两居,70平米,Female,458,吴尚泽,2室1厅1卫1厨1阳台,北京,宜住5人,共2张,http://bj.xiaozhu.com/fangzi/8915925064.html,4.6分
北京市海淀区苏州街77号院,地中海风格独家2居室整租,20平米,Female,588,米窝,1室1厅1卫1厨1阳台,北京,宜住2人,共2张,http://bj.xiaozhu.com/fangzi/6975493615.html,4.9分
北京市朝阳区望京利泽西街望馨花园,望京商圈紧邻SoHo新国展奥运村机场14号线,160平米,Female,698,虎妞的家,3室2厅2卫1厨1阳台,北京,宜住6人,共3张,http://bj.xiaozhu.com/fangzi/10676901259.html,4.9分
北京市朝阳区金台西路呼家楼南里,地铁10/6国贸呼家楼人民日报全新精装次卧,9平米,Female,188,丁小烦,2室1厅1卫1厨1阳台,北京,宜住1人,共1张,http://bj.xiaozhu.com/fangzi/12208596302.html,5分
北京市朝阳区青年汇佳园,典雅大两居·直达南锣鼓巷北海后海什刹海,105平米,Male,598,一凡雅域,2室2厅1卫1厨2阳台,北京,宜住5人,共3张,http://bj.xiaozhu.com/fangzi/14257632903.html,5分
北京市朝阳区东柏街10号院3号楼,近国贸CBD双井地铁温馨舒适房,45平米,Female,398,思瞰SK温馨公寓,1室1厅1卫1厨0阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/5483910314.html,5分
北京市朝阳区安慧北里逸园甲,亚运村鸟巢水立方距地铁100温馨简约大两居,84平米,Female,468,吴尚泽,2室1厅1卫1厨1阳台,北京,宜住4人,共2张,http://bj.xiaozhu.com/fangzi/3852626630.html,4.9分
北京市朝阳区广渠路36号院17号楼,国贸双井地铁10号线豪华舒适小区阳光充沛大床,162平米,Female,998,LHB温馨小家,4室1厅2卫1厨1阳台,北京,宜住10人,共5张,http://bj.xiaozhu.com/fangzi/3717599830.html,5分
北京市朝阳区旭辉奥都,地铁3分钟 鸟巢水立方 超温馨一居,55平米,Male,288,安安同学,1室0厅1卫1厨0阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/2526666562.html,4.9分
北京市海淀区洋坊店街道莲熙嘉园,301医院，北京西站附近温馨一居,58平米,Female,308,王昱丁,1室1厅1卫1厨1阳台,北京,宜住4人,共2张,http://bj.xiaozhu.com/fangzi/13704268102.html,5分
北京市丰台区科怡路怡海花园,9号线科怡路怡海花园“我行我素”小屋12平,12平米,Female,159,三毛的家,4室2厅2卫1厨1阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/844329838.html,5分
北京市昌平区东三旗村西,天通苑北聚会首选别墅之听琴,300平米,Male,1980,王斌少,2室2厅2卫1厨2阳台,北京,宜住大于10人,共4张,http://bj.xiaozhu.com/fangzi/1682672835.html,4.9分
北京市朝阳区南三里屯西,三里屯核心区，闹中取静的温馨住所,18平米,Male,315,秋掌柜,2室1厅1卫1厨2阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/1955671170.html,5分
北京市朝阳区双桥路2号,会呼吸的轻奢 精装私密一居近国贸传媒大学,55平米,Female,326,黄小仙儿,1室0厅1卫1厨0阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/645624201.html,4.9分
北京市朝阳区沿海赛洛城,英伦风·直达欢乐谷、天坛,54平米,Male,528,一凡雅域,1室1厅1卫1厨1阳台,北京,宜住4人,共2张,http://bj.xiaozhu.com/fangzi/12649819302.html,5分
北京市大兴区生物医药基地龙湖时代天街东区16号楼,近北京南4号线地铁旁大复式【梵花和动物】,90平米,Female,426,刘有遇,2室2厅1卫1厨2阳台,北京,宜住4人,共2张,http://bj.xiaozhu.com/fangzi/10954515659.html,5分
北京市西城区展览路街道文兴东街3号院,动物园旁直达南锣鼓巷北海圆明园，近阜外医院,65平米,Female,598,梦想家的家,2室2厅1卫1厨1阳台,北京,宜住5人,共2张,http://bj.xiaozhu.com/fangzi/15235848603.html,5分
北京市朝阳区东三环十里河左安东路弘善家园,精装潘家园十里河地铁10，14号朝阳妇幼国贸,50平米,Female,331,兰絮413,1室0厅1卫1厨1阳台,北京,宜住3人,共2张,http://bj.xiaozhu.com/fangzi/3099166129.html,4.9分
北京市丰台区石榴园南里33号楼,文艺80后的温馨美式——地铁10号线天坛前门,50平米,Male,368,solid532,1室1厅1卫1厨1阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/5564572414.html,5分
北京市朝阳区立水桥南旭辉奥都,鸟巢水立方奥林匹克森林公园雍和宫整租特价一居,55平米,Female,298,花团簇拥的蜂巢,1室0厅1卫1厨1阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/11184931860.html,5分
北京市朝阳区首城国际南区,紧邻国贸双井高档社区清凉薄荷风小次卧,10平米,Female,169,zoehh,3室1厅1卫1厨1阳台,北京,宜住1人,共1张,http://bj.xiaozhu.com/fangzi/13293550601.html,5分
北京市朝阳区广渠路66号院百环家园,新房特价！双井国贸地铁通透舒适大一居,65平米,Female,378,大庄庄,1室1厅1卫1厨1阳台,北京,宜住5人,共3张,http://bj.xiaozhu.com/fangzi/2494798563.html,5分
北京市海淀区中关村南大街乙8号院,人民大学、中关村、理工北外清华北大、大两居,78平米,Male,599,一路在囧途,2室1厅1卫1厨1阳台,北京,宜住5人,共3张,http://bj.xiaozhu.com/fangzi/18699243501.html,nan
北京市东城区雍和宫大街,二号五号线雍和宫地铁独立卫生间,40平米,Female,360,仙人球lsy,5室1厅3卫1厨1阳台,北京,宜住2人,共2张,http://bj.xiaozhu.com/fangzi/3795316730.html,5分
北京市海淀区前章村路,【帝都的后院】北六环里，翠湖湿地旁的诗意栖居,130平米,Male,1499,Rex_Aaron,1室1厅1卫1厨0阳台,北京,宜住4人,共2张,http://bj.xiaozhu.com/fangzi/9230016964.html,5分
北京市朝阳区北沙滩7号院中天国际,{可月租}10紧邻鸟巢·公主梦电影主题开A,50平米,Female,398,弥邸设计师民宿,1室1厅1卫1厨1阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/2101667582.html,4.9分
北京市朝阳区潘家园地铁,可住8人三居宇宙核心地段国贸CBD地铁天安门,130平米,Male,650,快乐屋,3室1厅1卫1厨3阳台,北京,宜住9人,共6张,http://bj.xiaozhu.com/fangzi/9191670264.html,5分
北京市朝阳区悠唐生活广场,源时空@悠唐生活广场+朝阳门地铁站+外交部,16平米,Female,268,Queena_Ko,3室1厅1卫1厨2阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/3684844230.html,5分
北京市朝阳区慧忠里小区,鸟巢旁边，蓝色清新系小套间，,22平米,Female,239,zizai7102,3室2厅1卫1厨2阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/17939536701.html,nan
北京市海淀区清华东路西王庄小区,清华学霸之家13/15号线五道口之合租铺位,86平米,Male,98,清华小夫妻,3室1厅1卫1厨2阳台,北京,宜住1人,共2张,http://bj.xiaozhu.com/fangzi/2497235262.html,4.9分
北京市通州区永顺南街新光大中心,通州运河核心区，北关地铁站旁，五星级智能公寓,49平米,Female,298,河马与公主的城堡,1室0厅1卫1厨1阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/17051059501.html,5分
北京市西城区东智义胡同,北京小院 故宫旁 金融街商圈 三居独院,100平米,Male,1488,鹏1226,3室1厅1卫1厨1阳台,北京,宜住6人,共3张,http://bj.xiaozhu.com/fangzi/4889153814.html,5分
北京市朝阳区广渠门外大街九号院三号楼,国贸CBD双井地铁广渠门外精装独立大床卧室,18平米,Female,269,双井豪装装修,2室1厅1卫1厨1阳台,北京,宜住1人,共1张,http://bj.xiaozhu.com/fangzi/16568764101.html,5分
北京市通州区通州北苑新华联锦园小区,通州北苑复式阳光充沛大床房 独立卫浴 大露台,40平米,Female,146,susujourney,4室3厅2卫1厨2阳台,北京,宜住3人,共1张,http://bj.xiaozhu.com/fangzi/2650943563.html,5分
北京市朝阳区东柏街10号院时代国际嘉园,长租优惠【春色满园】国贸CBD双井地铁3分钟,50平米,Female,428,猪小春,1室1厅1卫1厨1阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/9219942264.html,5分
北京市海淀区黄平路北段,育新地铁旁舒适两居,82平米,Female,398,lyp3561,2室1厅1卫1厨2阳台,北京,宜住4人,共4张,http://bj.xiaozhu.com/fangzi/1072579578.html,4.9分
北京市昌平区立汤路,【暑期特惠】地铁一分钟，临近鸟巢浪漫一居,60平米,Female,268,梦想佳de家,1室1厅1卫1厨0阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/1186387235.html,4.9分
北京市海淀区静淑南里瀚澜庭,五道口六道口 清华北大北林农大 北语鸟巢,50平米,Male,450,JasonVon,1室0厅1卫0厨0阳台,北京,宜住4人,共1张,http://bj.xiaozhu.com/fangzi/17836326701.html,nan
北京市朝阳区雅城一里,温馨大两居·直达南锣鼓巷北海后海什刹海,101平米,Male,598,一凡雅域,2室2厅1卫1厨2阳台,北京,宜住4人,共4张,http://bj.xiaozhu.com/fangzi/8939912364.html,5分
北京市朝阳区百子湾路32号苹果社区北区2号楼a座,21国贸双井CBD爱丽丝公主主题开间A,55平米,Male,518,弥邸设计师公寓,1室0厅1卫1厨1阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/4655556814.html,5分
北京市朝阳区京烟宿舍小区,紧邻八通传媒大学_直达国贸天安门_温馨大床房,15平米,Female,148,我不是葫芦娃,2室1厅1卫1厨1阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/11041480059.html,4.9分
北京市东城区东水井胡同北京INN,东二环精装loft公寓近王府井天安门南锣后海,57平米,Female,608,若比邻,1室1厅1卫1厨0阳台,北京,宜住4人,共2张,http://bj.xiaozhu.com/fangzi/7273705116.html,5分
北京市丰台区紧邻北京南站,紧邻北京南站 楼下是地铁四号线 跃层大户型房,18平米,Female,168,小黑家,4室2厅2卫1厨1阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/942912460.html,4.9分
北京市东城区集达小区12号楼,天坛公园永定门景泰站温馨大两居,80平米,Female,650,ccbbpxx,2室1厅1卫1厨1阳台,北京,宜住4人,共2张,http://bj.xiaozhu.com/fangzi/5233757613.html,4.9分
北京市西城区玉林里17号楼,北京南站/右安门/大观园/佑安医院一室一厅,48平米,Female,298,nataliefeng,1室1厅1卫1厨1阳台,北京,宜住2人,共2张,http://bj.xiaozhu.com/fangzi/3197570230.html,5分
北京市怀柔区怀北镇邓各庄,青龙峡旁雁栖湖畔 聚玩小院 给你完美的亲子游,300平米,Male,2588,炎热的夏天,4室3厅2卫1厨2阳台,北京,宜住大于10人,共8张,http://bj.xiaozhu.com/fangzi/9935353860.html,5分
北京市西城区吾家可归02号（小恭王府）大翔凤胡同,后海，吾家可归嵯峨馆半幢【玻璃房】,50平米,Male,1200,吾家可归,2室2厅1卫0厨1阳台,北京,宜住4人,共2张,http://bj.xiaozhu.com/fangzi/11086468659.html,5分
北京市昌平区东三旗村西,天通苑北，聚会首选别墅之依云，大型轰趴别墅,400平米,Male,2980,王斌少,5室2厅2卫1厨0阳台,北京,宜住大于10人,共12张,http://bj.xiaozhu.com/fangzi/1712145735.html,4.8分
北京市朝阳区广顺北大街,距离地铁5分钟毗邻望京SOHO个性私享空间,69平米,Female,395,想要,1室1厅1卫1厨1阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/2614246163.html,4.9分
北京市朝阳区慧忠里小区,亚运村鸟巢500米小清新大三居阳光房,88平米,Female,599,zizai7102,3室2厅1卫1厨2阳台,北京,宜住6人,共3张,http://bj.xiaozhu.com/fangzi/19131862501.html,nan
北京市海淀区双榆树南里二区,人大 中关村 4号线 童趣单间,10平米,Male,158,北京好房东,3室1厅1卫1厨1阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/268525500.html,4.9分
北京市朝阳区惠新东街甲3号楼,【特惠】近鸟巢外经贸中日惠新西街北口温馨次卧,10平米,Male,168,javonjiang,2室2厅1卫1厨1阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/18454454601.html,5分
北京市大兴区清源西路,地铁4号线（西单，印刷学院，东方时尚驾校） ,20平米,Male,138,给您一个温暖的家,3室1厅1卫1厨2阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/1214221005.html,5分
北京市昌平区东三旗村西,天通苑北聚会首选别墅之金桂,300平米,Male,1980,王斌少,2室1厅2卫1厨0阳台,北京,宜住大于10人,共7张,http://bj.xiaozhu.com/fangzi/1711658035.html,4.9分
北京市海淀区苏家坨镇台头村,凤凰岭风景区 田园风光 独立屋大床带院落,18平米,Female,268,青园,1室0厅1卫0厨0阳台,北京,宜住2人,共1张,http://bj.xiaozhu.com/fangzi/11136241760.html,nan
